gene,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2,fdr
Zfp300,0.639655862344938,0.360344137655062,0.5738707917660427,3.3461206e-06,1.1251025e-05,1.839682e-08,0.1,-1.112845,-1.0739536,2.7021077,-11.038187,8.237118,0.0027726432,0.0064738886,0.00277264325323475,0.006473888649115235,0.01321397,0.029148087,False,RES_vs_CON,CURES,CON,0.718897778089338
Dnah5,0.639655862344938,0.360344137655062,0.5738707917660427,2.7347469e-06,1.6848902e-06,1.839682e-08,0.1,1.1760046,1.0964041,2.83502,-10.794228,13.066856,0.002310536,0.0017263703,0.002310536044362292,0.0017263703064307294,0.011800838,0.008259654,False,RES_vs_CON,CURES,CON,0.718897778089338
Pcdh9,0.639655862344938,0.360344137655062,0.5738707917660427,0.00393908,0.0033516057,1.839682e-08,0.1,0.26359665,0.24614143,0.41588032,-1.1048603,1.8020406,9.338278,7.6085005,0.9944547134934828,0.9810099266292092,34.77161,33.81975,False,RES_vs_CON,CURES,CON,0.718897778089338
Gss,0.639655862344938,0.360344137655062,0.5738707917660427,2.2659002e-05,1.6354177e-05,1.839682e-08,0.1,0.4925307,0.48762798,1.0666169,-2.8950863,4.557685,0.06561924,0.042296123,0.06238447319778179,0.04013810962451445,0.2502632,0.17811358,False,RES_vs_CON,CURES,CON,0.718897778089338
Pkhd1l1,0.639655862344938,0.360344137655062,0.5738707917660427,2.237295e-06,1.3813786e-06,1.839682e-08,0.1,1.2163996,1.1062059,2.9573126,-9.487381,12.442551,0.0013863216,0.00043159258,0.0013863216266173752,0.00043159257660768235,0.0058628544,0.0027916727,False,RES_vs_CON,CURES,CON,0.718897778089338
Zfp729b,0.639655862344938,0.360344137655062,0.5738707917660427,4.181752e-05,3.115806e-05,1.839682e-08,0.1,0.5979671,0.6027603,1.4484273,-4.656316,5.795369,0.031885404,0.030643102,0.030499075785582228,0.02934829520932244,0.121309415,0.13414268,False,RES_vs_CON,CURES,CON,0.718897778089338
Card9,0.6394557823129252,0.3605442176870748,0.5730028566203316,1.8972355e-06,1.0954947e-06,1.839682e-08,0.1,1.0208361,0.90850735,2.5455887,-7.6381435,11.10309,0.0013863216,0.00043159258,0.0013863216266173752,0.00043159257660768235,0.004441754,0.0015364635,False,RES_vs_CON,CURES,CON,0.718897778089338
Myo16,0.6394557823129252,0.3605442176870748,0.5730028566203316,3.3829478e-05,2.0315747e-05,1.839682e-08,0.1,0.79405534,0.7201719,1.7218112,-4.392785,6.808799,0.06053606,0.023306012,0.050369685767097896,0.022011221406991827,0.23293309,0.10406995,False,RES_vs_CON,CURES,CON,0.718897778089338
2310040G24Rik,0.6394557823129252,0.3605442176870748,0.5730028566203316,1.8301022e-06,3.1886707e-06,1.839682e-08,0.1,-1.1060337,-1.0985813,2.80159,-10.420263,9.850223,0.0013863216,0.0025895555,0.0013863216266173752,0.002589555459646094,0.00676821,0.010711931,False,RES_vs_CON,CURES,CON,0.718897778089338
BC024063,0.6392557022809123,0.36074429771908767,0.5721351315310447,6.4497526e-06,1.0616567e-05,1.839682e-08,0.1,-0.6371792,-0.60576534,1.5430968,-6.4952,5.388056,0.013863219,0.012516185,0.013401109057301299,0.012084592145015113,0.04771582,0.058372132,False,RES_vs_CON,CURES,CON,0.718897778089338
Diras2,0.6392557022809123,0.36074429771908767,0.5721351315310447,8.296983e-06,5.7484167e-06,1.839682e-08,0.1,0.6959627,0.65624523,1.6294972,-5.6383533,8.437214,0.020332722,0.011221407,0.019408502772643253,0.010789814415192063,0.08643524,0.048869465,False,RES_vs_CON,CURES,CON,0.718897778089338
Zswim1,0.6392557022809123,0.36074429771908767,0.5721351315310447,1.0432235e-05,2.4694375e-05,1.839682e-08,0.1,-0.8162553,-0.7693491,1.95899,-8.526727,5.753311,0.021256937,0.010789814,0.020332717190388167,0.010789814415192063,0.080844074,0.050463345,False,RES_vs_CON,CURES,CON,0.718897778089338
Zfp24,0.6392557022809123,0.36074429771908767,0.5721351315310447,6.548118e-05,8.500745e-05,1.839682e-08,0.1,-0.35688654,-0.35117435,0.7682032,-3.1076326,2.5176458,0.1511087,0.2024173,0.14140480591497318,0.17436340094950464,0.57990503,0.8572917,False,RES_vs_CON,CURES,CON,0.718897778089338
Gm17753,0.6392557022809123,0.36074429771908767,0.5721351315310447,2.3040939e-05,1.6899983e-05,1.839682e-08,0.1,0.51557094,0.49956417,1.1877102,-3.5445566,5.052616,0.04112755,0.032801073,0.038354898336414006,0.03150625809236086,0.16401806,0.14974043,False,RES_vs_CON,CURES,CON,0.718897778089338
4933400F21Rik,0.6392557022809123,0.36074429771908767,0.5721351315310447,8.234017e-06,5.5420023e-06,1.839682e-08,0.1,0.87190473,0.87863207,2.1520166,-6.4571114,8.723958,0.007855823,0.0038843332,0.007393715341959332,0.003884333189469141,0.028275898,0.016660545,False,RES_vs_CON,CURES,CON,0.718897778089338
BC030867,0.6392557022809123,0.36074429771908767,0.5721351315310447,1.626714e-06,1.0708525e-06,1.839682e-08,0.1,1.1257964,1.1104393,2.7478225,-8.921106,11.550837,0.004158965,0.00086318515,0.0041589648798521246,0.0008631851532153647,0.017162684,0.0042472044,False,RES_vs_CON,CURES,CON,0.718897778089338
Gm16618,0.6390556222488996,0.36094437775110044,0.5712676160953795,7.0058786e-06,4.39192e-06,1.839682e-08,0.1,0.92195207,0.9191551,2.2693594,-8.131389,8.765231,0.0073937164,0.009063444,0.006931608133086874,0.00906344410876133,0.029441265,0.036751825,False,RES_vs_CON,CURES,CON,0.718897778089338
Zfp651,0.6390556222488996,0.36094437775110044,0.5712676160953795,1.9502879e-05,3.6182915e-05,1.839682e-08,0.1,-0.6397068,-0.5962815,1.380609,-5.7904816,4.4956923,0.0568392,0.047043633,0.055914972273567384,0.04315925766076821,0.23506829,0.21323575,False,RES_vs_CON,CURES,CON,0.718897778089338
Psmg2,0.6390556222488996,0.36094437775110044,0.5712676160953795,3.4404817e-05,4.613628e-05,1.839682e-08,0.1,-0.44176328,-0.4780674,1.0661482,-3.840273,3.7855225,0.06746767,0.05912826,0.06515711645101657,0.054380664652567884,0.27309278,0.259477,False,RES_vs_CON,CURES,CON,0.718897778089338
Max,0.6390556222488996,0.36094437775110044,0.5712676160953795,6.610271e-05,5.2940628e-05,1.839682e-08,0.1,0.34636992,0.32134914,0.6843385,-2.1776562,3.039318,0.16497178,0.11998252,0.14787430683918767,0.11350884764782083,0.6380762,0.52312386,False,RES_vs_CON,CURES,CON,0.718897778089338
Tspoap1,0.6390556222488996,0.36094437775110044,0.5712676160953795,6.632701e-05,5.203982e-05,1.839682e-08,0.1,0.37449706,0.36180592,0.77816665,-2.5287447,3.6736088,0.15572977,0.09451867,0.1423290203327181,0.08761329305135963,0.6043663,0.41894507,False,RES_vs_CON,CURES,CON,0.718897778089338
Sox9,0.6390556222488996,0.36094437775110044,0.5712676160953795,8.569114e-05,0.00011202632,1.839682e-08,0.1,-0.33056173,-0.3317213,0.69569504,-2.8675642,2.045454,0.17513809,0.17997433,0.15064695009242246,0.15148899438929725,0.677673,0.80331635,False,RES_vs_CON,CURES,CON,0.718897778089338
Ammecr1,0.6390556222488996,0.36094437775110044,0.5712676160953795,8.929822e-05,6.8706526e-05,1.839682e-08,0.1,0.43995884,0.43753147,0.93572986,-2.7357645,3.603506,0.21534103,0.12041411,0.17421441774491814,0.10919292188174397,0.8438474,0.52760595,False,RES_vs_CON,CURES,CON,0.718897778089338
Brip1os,0.6388555422168868,0.3611444577831132,0.5704003099110415,6.5285596e-05,4.9943308e-05,1.839682e-08,0.1,0.42328334,0.42331076,0.92269677,-3.0124407,3.994873,0.123844765,0.10832959,0.10859519408502821,0.09797151488994411,0.47763956,0.4682753,False,RES_vs_CON,CURES,CON,0.718897778089338
Rpgrip1l,0.6388555422168868,0.3611444577831132,0.5704003099110415,4.5506942e-05,3.3552253e-05,1.839682e-08,0.1,0.47459355,0.45537186,0.9646722,-2.8449497,4.1479397,0.08687618,0.06603372,0.07994454713493543,0.0625809236081138,0.32937843,0.2819764,False,RES_vs_CON,CURES,CON,0.718897778089338
Acot3,0.6388555422168868,0.3611444577831132,0.5704003099110415,6.9035127e-07,4.163365e-07,1.839682e-08,0.1,1.0762619,1.0388966,2.695996,-9.575203,10.690844,0.00046210721,0.0,0.0004621072088724584,0.0,0.0012594908,0.0,False,RES_vs_CON,CURES,CON,0.718897778089338
Pnpla7,0.6388555422168868,0.3611444577831132,0.5704003099110415,0.00021887587,0.0002823287,1.839682e-08,0.1,-0.3311392,-0.3130436,0.6142318,-2.6054354,1.8177652,0.57763445,0.77212393,0.41173752310536477,0.46870953819594696,2.2370558,3.3241098,False,RES_vs_CON,CURES,CON,0.718897778089338
Npdc1,0.6388555422168868,0.3611444577831132,0.5704003099110415,4.84232e-05,6.283533e-05,1.839682e-08,0.1,-0.3891767,-0.38196802,0.8405615,-3.2573986,2.5770922,0.19685681,0.1717739,0.17513863216266307,0.14933103150625882,0.800808,0.76243883,False,RES_vs_CON,CURES,CON,0.718897778089338
Jph3,0.6388555422168868,0.3611444577831132,0.5704003099110415,1.10660385e-05,2.1157959e-05,1.839682e-08,0.1,-0.70854646,-0.7048001,1.7154797,-7.289007,6.930687,0.019870615,0.014242555,0.018946395563770795,0.014242555028053529,0.08871856,0.06954948,False,RES_vs_CON,CURES,CON,0.718897778089338
L3mbtl2,0.6388555422168868,0.3611444577831132,0.5704003099110415,1.9068779e-05,1.30082535e-05,1.839682e-08,0.1,0.63743657,0.6159611,1.4837841,-4.849313,6.020629,0.02772644,0.023306012,0.027726432532347484,0.02244281398359951,0.11306893,0.095801085,False,RES_vs_CON,CURES,CON,0.718897778089338
Otud5,0.6388555422168868,0.3611444577831132,0.5704003099110415,8.4681e-05,6.5857006e-05,1.839682e-08,0.1,0.39934343,0.37941694,0.7847245,-3.0952368,3.257637,0.14417724,0.11652979,0.13170055452865143,0.10789814415192091,0.55829,0.50883466,False,RES_vs_CON,CURES,CON,0.718897778089338
Rgs16,0.6388555422168868,0.3611444577831132,0.5704003099110415,1.2276829e-05,2.0265416e-05,1.839682e-08,0.1,-0.6435578,-0.66657877,1.5308831,-6.5710783,4.6834497,0.030961191,0.032801066,0.030961182994454686,0.030211480362537808,0.11751919,0.14244069,False,RES_vs_CON,CURES,CON,0.718897778089338
Rnd1,0.6388555422168868,0.3611444577831132,0.5704003099110415,1.4306635e-05,8.2751985e-06,1.839682e-08,0.1,0.66264254,0.6515784,1.4742484,-5.9076557,5.854291,0.014325326,0.009495037,0.014325323475046217,0.009495036685369013,0.056043364,0.041050404,False,RES_vs_CON,CURES,CON,0.718897778089338
Susd5,0.6386554621848739,0.3613445378151261,0.569533212576245,3.5012392e-06,2.6070302e-06,1.839682e-08,0.1,0.84381807,0.88785267,2.247678,-10.302433,10.032143,0.0032347504,0.0017263703,0.003234750462107208,0.0017263703064307294,0.0132492855,0.008278771,False,RES_vs_CON,CURES,CON,0.718897778089338
Hk1os,0.6386554621848739,0.3613445378151261,0.569533212576245,4.823368e-06,3.051687e-06,1.839682e-08,0.1,1.0365088,0.9601078,2.4504857,-7.2676277,10.445459,0.01016636,0.0043159258,0.009704251386321626,0.0043159257660768235,0.040705714,0.020201113,False,RES_vs_CON,CURES,CON,0.718897778089338
Chac1,0.6386554621848739,0.3613445378151261,0.569533212576245,1.109255e-06,7.3198146e-07,1.839682e-08,0.1,1.0409263,1.049715,2.5983057,-7.6558046,10.168968,0.00092421443,0.00086318515,0.0009242144177449168,0.0008631851532153647,0.0039451006,0.0044712373,False,RES_vs_CON,CURES,CON,0.718897778089338
Icosl,0.6386554621848739,0.3613445378151261,0.569533212576245,4.891538e-06,1.1068297e-05,1.839682e-08,0.1,-1.015903,-1.0123272,2.653791,-10.289963,8.953723,0.0050831796,0.015968926,0.005083179297597041,0.015537332757876578,0.021929838,0.071901776,False,RES_vs_CON,CURES,CON,0.718897778089338
Ctdp1,0.6386554621848739,0.3613445378151261,0.569533212576245,2.1780545e-05,1.5010221e-05,1.839682e-08,0.1,0.5527721,0.55280685,1.2842809,-4.473879,5.3343954,0.03234751,0.026758764,0.030961182994454686,0.026758739749676342,0.11750795,0.121125676,False,RES_vs_CON,CURES,CON,0.718897778089338
Atp2b1,0.6386554621848739,0.3613445378151261,0.569533212576245,0.00034507475,0.00028810382,1.839682e-08,0.1,0.26232883,0.23823547,0.4086185,-0.9190397,1.9741011,1.1451012,0.6124337,0.6594269870609865,0.4359085023737628,4.4819827,2.6980653,False,RES_vs_CON,CURES,CON,0.718897778089338
Emc9,0.6386554621848739,0.3613445378151261,0.569533212576245,2.3806704e-05,3.3386743e-05,1.839682e-08,0.1,-0.46409,-0.46210384,1.0435852,-4.1692057,4.2379704,0.060998168,0.060423043,0.05961182994454704,0.05740181268882164,0.23358716,0.27056286,False,RES_vs_CON,CURES,CON,0.718897778089338
Nsun3,0.6386554621848739,0.3613445378151261,0.569533212576245,2.6550462e-05,1.8713723e-05,1.839682e-08,0.1,0.52756214,0.5376954,1.2391702,-4.1466026,4.704544,0.0378928,0.028916728,0.03650646950092418,0.02762192490289171,0.14687602,0.1177892,False,RES_vs_CON,CURES,CON,0.718897778089338
Rabepk,0.6384553821528611,0.36154461784713887,0.5686663236897135,2.3468143e-05,3.4825654e-05,1.839682e-08,0.1,-0.489131,-0.49322605,1.1367475,-5.2320805,3.85538,0.051293913,0.03495903,0.04852125693160807,0.0328010358221839,0.19772772,0.15124607,False,RES_vs_CON,CURES,CON,0.718897778089338
Snap29,0.6384553821528611,0.36154461784713887,0.5686663236897135,2.0633293e-05,1.3271358e-05,1.839682e-08,0.1,0.6366805,0.64501953,1.5808662,-5.2776747,6.3365717,0.029112762,0.018558487,0.026340110905730112,0.01855848079413036,0.10785165,0.08119329,False,RES_vs_CON,CURES,CON,0.718897778089338
Tex50,0.6384553821528611,0.36154461784713887,0.5686663236897135,2.05076e-06,5.774671e-06,1.839682e-08,0.1,-1.0568047,-1.0361795,2.6214523,-11.029043,7.9163094,0.0036968575,0.0025895555,0.0036968576709796664,0.0021579628830384117,0.014734167,0.011356611,False,RES_vs_CON,CURES,CON,0.718897778089338
Zfp955b,0.6384553821528611,0.36154461784713887,0.5686663236897135,5.7858197e-05,4.31936e-05,1.839682e-08,0.1,0.52195084,0.4787464,1.1354094,-3.067008,5.0853214,0.08456564,0.0630126,0.07809611829944557,0.06128614587829076,0.32224783,0.2670117,False,RES_vs_CON,CURES,CON,0.718897778089338
Cd74,0.6382553021208484,0.36174469787915164,0.5677996428506752,1.9545535e-06,4.444238e-06,1.839682e-08,0.1,-1.0917284,-1.0322905,2.824121,-13.362916,9.137598,0.0050831796,0.0021579629,0.005083179297597041,0.0021579628830384117,0.02201149,0.008142366,False,RES_vs_CON,CURES,CON,0.718897778089338
Bora,0.6382553021208484,0.36174469787915164,0.5677996428506752,1.3194559e-05,2.3488783e-05,1.839682e-08,0.1,-0.72041667,-0.69498825,1.6747206,-6.4779644,6.6809206,0.024491688,0.01942167,0.02310536044362291,0.018126888217522678,0.09791852,0.08300654,False,RES_vs_CON,CURES,CON,0.718897778089338
Gm2000,0.6382553021208484,0.36174469787915164,0.5677996428506752,1.571539e-06,3.284178e-06,1.839682e-08,0.1,-1.0664172,-1.0116224,2.6213136,-11.347421,9.812067,0.0027726432,0.0038843332,0.00277264325323475,0.003884333189469141,0.011655966,0.019396948,False,RES_vs_CON,CURES,CON,0.718897778089338
D630024D03Rik,0.6382553021208484,0.36174469787915164,0.5677996428506752,5.4935144e-06,3.2261346e-06,1.839682e-08,0.1,1.0668919,0.99176407,2.5927446,-7.1372786,12.178793,0.0032347504,0.0025895555,0.00277264325323475,0.002589555459646094,0.009552941,0.01038428,False,RES_vs_CON,CURES,CON,0.718897778089338
Bckdha,0.6382553021208484,0.36174469787915164,0.5677996428506752,3.7826434e-05,2.9544926e-05,1.839682e-08,0.1,0.43652955,0.3981557,0.9043042,-3.1142664,4.249549,0.11275419,0.07034964,0.1035120147874311,0.06732844195079836,0.45279005,0.30801094,False,RES_vs_CON,CURES,CON,0.718897778089338
Ogfod1,0.6382553021208484,0.36174469787915164,0.5677996428506752,2.951316e-05,4.2348445e-05,1.839682e-08,0.1,-0.46779585,-0.4402933,0.9840995,-4.196146,2.879404,0.0757856,0.06948645,0.07162661737523107,0.06430729391454455,0.28769484,0.31552327,False,RES_vs_CON,CURES,CON,0.718897778089338
Mvp,0.6380552220888356,0.3619447779111644,0.5669331696588636,1.644493e-05,1.1904969e-05,1.839682e-08,0.1,0.7005582,0.6271143,1.5129465,-4.4571905,6.1979523,0.042051766,0.022442829,0.040203327171903835,0.02244281398359951,0.16455658,0.10189546,False,RES_vs_CON,CURES,CON,0.718897778089338
Cited2,0.6380552220888356,0.3619447779111644,0.5669331696588636,1.8857012e-05,3.5809808e-05,1.839682e-08,0.1,-0.8030788,-0.7853923,1.8339207,-7.2988834,5.0793886,0.024953796,0.031937886,0.024029574861367826,0.03150625809236086,0.096990265,0.14758326,False,RES_vs_CON,CURES,CON,0.718897778089338
1700010I14Rik,0.6380552220888356,0.3619447779111644,0.5669331696588636,7.454208e-06,1.5211924e-05,1.839682e-08,0.1,-0.8758,-0.84440804,2.1659262,-8.179198,7.2426453,0.0064695016,0.009063444,0.0064695009242144155,0.00906344410876133,0.022328507,0.038325705,False,RES_vs_CON,CURES,CON,0.718897778089338
Rps21,0.6380552220888356,0.3619447779111644,0.5669331696588636,5.043376e-05,7.0716924e-05,1.839682e-08,0.1,-0.3835959,-0.40514088,0.858121,-3.4640894,2.5505314,0.14510141,0.16486837,0.13170055452865143,0.14199395770392814,0.6127253,0.7589624,False,RES_vs_CON,CURES,CON,0.718897778089338
Tnfaip8l1,0.6380552220888356,0.3619447779111644,0.5669331696588636,5.1147174e-07,1.5748795e-06,1.839682e-08,0.1,-1.0411353,-1.0692883,2.8310509,-13.055931,10.637644,0.00046210721,0.0012947777,0.0004621072088724584,0.001294777729823047,0.0020657452,0.0070945686,False,RES_vs_CON,CURES,CON,0.718897778089338
Lss,0.6378551420568227,0.3621448579431773,0.5660669037145154,4.526782e-05,3.229352e-05,1.839682e-08,0.1,0.5297745,0.50482845,1.2070893,-3.6740704,4.7412014,0.03974123,0.028916731,0.03881700554528646,0.02805351747949939,0.15075755,0.13076459,False,RES_vs_CON,CURES,CON,0.718897778089338
Fam114a1,0.6378551420568227,0.3621448579431773,0.5660669037145154,1.0239527e-05,6.745275e-06,1.839682e-08,0.1,0.84426546,0.8220053,2.0140042,-5.4080667,8.561829,0.01709797,0.0086318515,0.01617375231053605,0.008631851532153647,0.06626141,0.04315378,False,RES_vs_CON,CURES,CON,0.718897778089338
Gm48796,0.6378551420568227,0.3621448579431773,0.5660669037145154,2.3764696e-06,1.745856e-06,1.839682e-08,0.1,1.0529277,1.0866251,2.6591,-9.098133,11.80507,0.0018484289,0.0017263703,0.0018484288354898336,0.0017263703064307294,0.008581837,0.0071165715,False,RES_vs_CON,CURES,CON,0.718897778089338
Gm14286,0.6378551420568227,0.3621448579431773,0.5660669037145154,1.6848104e-05,1.06075995e-05,1.839682e-08,0.1,0.6745156,0.60627747,1.5787289,-4.836379,6.01301,0.02402958,0.01337937,0.02310536044362291,0.013379369874838162,0.093361825,0.056025356,False,RES_vs_CON,CURES,CON,0.718897778089338
Drc7,0.6378551420568227,0.3621448579431773,0.5660669037145154,1.3707715e-06,9.0065043e-07,1.839682e-08,0.1,1.120525,1.142314,2.8994849,-8.998438,10.92713,0.00046210721,0.00043159258,0.0004621072088724584,0.00043159257660768235,0.001899331,0.0018863311,False,RES_vs_CON,CURES,CON,0.718897778089338
B130046B21Rik,0.6378551420568227,0.3621448579431773,0.5660669037145154,4.1175704e-06,3.5424794e-06,1.839682e-08,0.1,0.9936519,0.8576107,2.4448135,-8.644065,11.170543,0.006931609,0.0077686664,0.006931608133086874,0.007768666378938282,0.02682119,0.03771154,False,RES_vs_CON,CURES,CON,0.718897778089338
Zfp808,0.6378551420568227,0.3621448579431773,0.5660669037145154,9.475472e-05,6.931906e-05,1.839682e-08,0.1,0.5071081,0.5173235,1.1859955,-3.6914349,5.3296013,0.078558244,0.06560214,0.06792975970425136,0.058264997842037,0.29516146,0.28590292,False,RES_vs_CON,CURES,CON,0.718897778089338
Acy1,0.6378551420568227,0.3621448579431773,0.5660669037145154,1.5491205e-05,2.6503018e-05,1.839682e-08,0.1,-0.6896525,-0.70809746,1.6906393,-6.6124573,5.7865124,0.037430692,0.02373761,0.03650646950092418,0.022874406560207193,0.14628966,0.1061127,False,RES_vs_CON,CURES,CON,0.718897778089338
Gm12681,0.6378551420568227,0.3621448579431773,0.5660669037145154,1.49765065e-05,2.9806895e-05,1.839682e-08,0.1,-0.91984224,-0.9316864,2.2852004,-8.586436,6.748432,0.013863219,0.019421669,0.013401109057301299,0.01726370306430731,0.053288043,0.08518552,False,RES_vs_CON,CURES,CON,0.718897778089338
Cc2d2b,0.6376550620248099,0.3623449379751901,0.5652008446183713,2.1962568e-07,9.409305e-08,1.839682e-08,0.1,0.8825682,0.8455076,1.9581978,-6.1899567,10.067152,0.0,0.0,0.0,0.0,0.0,0.0,False,RES_vs_CON,CURES,CON,0.718897778089338
Ap3m1,0.6376550620248099,0.3623449379751901,0.5652008446183713,9.0186404e-05,0.00011865831,1.839682e-08,0.1,-0.35181278,-0.3102045,0.63964766,-2.9410257,2.1668892,0.20101564,0.26715645,0.18160813308687757,0.2239965472593886,0.7739871,1.1453696,False,RES_vs_CON,CURES,CON,0.718897778089338
Top3a,0.6376550620248099,0.3623449379751901,0.5652008446183713,1.7024591e-05,1.282537e-05,1.839682e-08,0.1,0.7604661,0.6749439,1.7339153,-5.96649,8.191546,0.020794827,0.018558487,0.018946395563770795,0.018126888217522678,0.077904955,0.08246936,False,RES_vs_CON,CURES,CON,0.718897778089338
Glrb,0.6376550620248099,0.3623449379751901,0.5652008446183713,0.00010333492,0.00012520647,1.839682e-08,0.1,-0.26513228,-0.26790476,0.48003075,-2.0356684,1.5134239,0.30637628,0.2585245,0.26478743068392113,0.2175226586102733,1.2128972,1.1328064,False,RES_vs_CON,CURES,CON,0.718897778089338
